ID	sample_SRR5343918	sample_SRR5343920	sample_SRR5343922	sample_SRR5343924	sample_SRR5343926
ENSG00000240566	0	0	0	0	0
ENSG00000232976	0	0	0	0	0
ENSG00000226270	0	0	0	0	0
ENSG00000227837	0	0	0	0	0
ENSG00000187191	29	0	0	0	0
ENSG00000205916	64	1	1	0	0
ENSG00000278602	0	0	0	0	0
ENSG00000223978	0	0	0	0	0
ENSG00000278197	0	0	0	0	0
ENSG00000230819	0	0	0	0	0
ENSG00000185894	0	0	0	0	0
ENSG00000228296	1	0	0	0	0
ENSG00000236379	0	0	0	0	0
ENSG00000274899	0	0	0	0	0
ENSG00000223641	0	0	0	0	0
ENSG00000227633	0	0	0	0	0
ENSG00000279115	1	0	0	0	0
ENSG00000228786	0	0	0	0	0
ENSG00000233652	0	0	0	0	0
ENSG00000233944	0	0	0	0	0
ENSG00000223636	0	0	0	0	0
ENSG00000172297	0	0	0	0	0
ENSG00000278258	0	0	0	0	0
ENSG00000278242	0	0	0	0	0
ENSG00000252471	0	0	0	0	0
ENSG00000280301	0	0	0	0	0
ENSG00000172294	0	0	0	0	0
ENSG00000240450	0	0	0	0	0
ENSG00000239304	0	0	0	0	0
ENSG00000233619	0	0	2	0	0
ENSG00000197092	0	0	0	0	0
ENSG00000273504	0	0	0	0	0
ENSG00000235583	1	0	0	0	0
ENSG00000237823	0	0	0	0	0
ENSG00000229709	0	0	0	0	0
ENSG00000232064	0	0	0	0	0
ENSG00000225609	0	0	0	0	0
ENSG00000172288	0	0	0	0	0
ENSG00000270535	0	0	0	0	0
ENSG00000225287	0	0	0	0	0
ENSG00000225256	0	0	0	0	0
ENSG00000223856	0	0	0	0	0
ENSG00000235004	0	0	0	0	0
ENSG00000252426	0	0	0	0	0
ENSG00000231141	0	0	0	0	0
ENSG00000232614	0	0	0	0	0
ENSG00000225326	0	0	0	0	0
ENSG00000223406	0	0	0	0	0
ENSG00000229343	0	0	0	0	0
ENSG00000232695	0	0	0	0	0
ENSG00000235511	0	0	0	0	0
ENSG00000232914	0	0	0	0	0
ENSG00000223655	0	0	0	0	0
ENSG00000230854	0	0	0	0	0
ENSG00000252625	0	0	0	0	0
ENSG00000227635	0	0	0	0	0
ENSG00000237546	0	0	0	0	0
ENSG00000172283	0	0	0	0	0
ENSG00000227867	0	0	0	0	0
ENSG00000231716	0	0	0	0	0
ENSG00000234744	0	0	0	0	0
ENSG00000233156	0	0	0	0	0
ENSG00000234888	0	0	0	0	0
ENSG00000215507	1	0	0	0	0
ENSG00000235014	0	0	0	0	0
ENSG00000225876	0	0	0	0	0
ENSG00000251796	0	0	0	0	0
ENSG00000229238	5	1	4	0	0
ENSG00000252948	0	0	0	0	0
ENSG00000233843	0	0	0	0	0
ENSG00000188399	32	7	33	0	0
ENSG00000275510	0	0	0	0	0
ENSG00000277146	12	2	11	0	0
ENSG00000215506	59	12	62	0	0
ENSG00000224240	11	3	32	0	0
ENSG00000227629	7	3	1	0	0
ENSG00000237917	21	11	7	7	0
ENSG00000231514	2	1	0	0	0
ENSG00000235857	110	1	0	0	0
ENSG00000277248	0	0	0	0	0
ENSG00000274237	37	8	9	0	0
ENSG00000283047	1475	838	832	13	2
ENSG00000280363	5	0	0	0	0
ENSG00000279973	228	0	0	0	0
ENSG00000226444	0	0	0	0	0
ENSG00000276871	0	0	0	0	0
ENSG00000277683	0	0	0	0	0
ENSG00000277821	0	0	0	0	0
ENSG00000273663	0	0	0	0	0
ENSG00000278534	0	0	0	0	0
ENSG00000278398	0	0	0	0	0
ENSG00000274416	0	0	0	0	0
ENSG00000278297	0	0	0	0	0
ENSG00000283023	1158	146	542	43	1
ENSG00000277861	4	0	4	0	0
ENSG00000274773	0	0	0	0	0
ENSG00000277372	0	0	0	0	0
ENSG00000275065	0	0	0	0	0
ENSG00000276138	0	0	0	0	0
ENSG00000280341	0	0	0	0	0
ENSG00000236235	0	0	0	0	0
ENSG00000279442	0	0	0	0	0
ENSG00000184624	0	0	0	0	0
ENSG00000236097	0	0	0	0	0
ENSG00000236831	0	0	0	0	0
ENSG00000130538	0	0	0	0	0
ENSG00000237299	0	0	1	0	0
ENSG00000235759	0	0	0	0	0
ENSG00000233408	0	0	0	0	0
ENSG00000215268	0	2	1	2	1
ENSG00000213727	0	0	0	0	0
ENSG00000230643	0	0	0	0	0
ENSG00000230471	0	0	0	0	0
ENSG00000231565	1	0	0	0	0
ENSG00000226474	0	0	0	0	0
ENSG00000224435	6	0	0	0	0
ENSG00000234381	0	0	0	0	0
ENSG00000198062	5	0	0	0	0
ENSG00000236666	0	0	0	0	0
ENSG00000212216	0	0	0	0	0
ENSG00000241838	3	1	0	0	0
ENSG00000225255	21	2	3	1	5
ENSG00000235992	2	0	0	1	0
ENSG00000206195	2073	692	1530	114	242
ENSG00000271127	58	3	35	4	0
ENSG00000232775	105	18	82	4	2
ENSG00000272872	150	108	188	3	19
ENSG00000271672	0	0	0	0	0
ENSG00000223875	10	2	3	0	0
ENSG00000215270	137	20	38	6	14
ENSG00000229286	0	0	0	0	0
ENSG00000233866	0	0	0	0	0
ENSG00000278188	0	0	0	0	0
ENSG00000278335	0	0	0	0	0
ENSG00000225293	1	0	0	0	0
ENSG00000226160	1	0	0	2	0
ENSG00000229658	0	0	0	0	0
ENSG00000227367	5	0	0	0	0
ENSG00000280263	0	0	0	0	0
ENSG00000235969	0	0	0	0	0
ENSG00000273362	0	0	0	0	0
ENSG00000233995	0	0	0	0	0
ENSG00000239435	0	0	1	0	0
ENSG00000198445	0	0	0	0	0
ENSG00000240122	1	0	1	0	1
ENSG00000221084	0	0	0	0	0
ENSG00000100181	49	96	273	37	144
ENSG00000267338	0	0	0	0	0
ENSG00000249288	1	1	0	0	0
ENSG00000249263	0	1	0	0	0
ENSG00000189295	0	0	0	0	0
ENSG00000259271	0	0	0	0	1
ENSG00000273244	0	0	0	0	0
ENSG00000241717	13	26	10	5	331
ENSG00000235343	3	0	0	0	26
ENSG00000172967	3	2	44	0	6
ENSG00000229027	0	0	1	0	0
ENSG00000234121	0	0	0	0	0
ENSG00000237835	0	0	0	0	0
ENSG00000220248	0	0	0	0	0
ENSG00000237689	0	0	0	0	0
ENSG00000228122	0	0	0	0	0
ENSG00000237358	0	0	0	0	0
ENSG00000225480	0	0	0	0	0
ENSG00000230481	0	0	0	0	0
ENSG00000253691	0	1	0	0	0
ENSG00000253460	0	0	0	0	0
ENSG00000254264	0	0	0	0	0
ENSG00000253481	0	0	0	0	0
ENSG00000280156	9	7	0	2	0
ENSG00000215568	0	0	0	0	0
ENSG00000270226	0	0	0	0	0
ENSG00000276400	0	0	0	0	0
ENSG00000237438	1137	662	5091	202	156
ENSG00000273203	387	98	55	39	31
ENSG00000273442	61	26	6	2	4
ENSG00000177663	2782	2242	8083	2260	3375
ENSG00000235328	1	2	5	4	0
ENSG00000183307	13	64	269	70	152
ENSG00000235478	0	3	7	1	2
ENSG00000069998	2422	1502	6803	957	2216
ENSG00000185837	10	6	33	1	7
ENSG00000093072	1211	8401	1874	777	3725
ENSG00000236325	0	0	0	0	0
ENSG00000203416	0	2	0	0	0
ENSG00000241832	0	0	0	0	1
ENSG00000231004	0	0	0	0	0
ENSG00000239547	0	0	0	0	0
ENSG00000099954	51	47	258	12	305
ENSG00000229492	0	0	1	0	0
ENSG00000232305	0	0	0	0	0
ENSG00000228045	1	0	5	0	2
ENSG00000182902	63	63	131	50	35
ENSG00000236754	1	4	11	1	2
ENSG00000131100	17635	10980	27209	12367	5201
ENSG00000099968	11020	3678	15045	5931	4015
ENSG00000015475	1666	1657	6548	522	2820
ENSG00000264757	0	0	0	1	0
ENSG00000269220	8	55	8	4	31
ENSG00000243156	9601	2368	8680	4931	1271
ENSG00000093100	64	16	71	1	3
ENSG00000207780	0	0	0	0	0
ENSG00000235445	0	1	0	3	0
ENSG00000234913	6	59	3	9	12
ENSG00000237446	0	2	0	0	0
ENSG00000235295	0	1	0	0	0
ENSG00000225335	57	45	118	44	14
ENSG00000215193	4235	2627	7263	2719	2731
ENSG00000236890	7	0	1	1	0
ENSG00000235617	0	0	0	0	0
ENSG00000225225	0	0	0	0	0
ENSG00000183785	2	7	23	259	87
ENSG00000280007	73	65	30	478	63
ENSG00000184979	481	380	866	2644	572
ENSG00000187979	7	1	3	24	0
ENSG00000276160	0	0	0	0	0
ENSG00000274044	0	0	2	1	0
ENSG00000276874	0	0	0	0	0
ENSG00000275060	0	0	0	0	0
ENSG00000277017	0	0	0	0	0
ENSG00000277870	0	0	0	0	0
ENSG00000278044	0	0	1	1	1
ENSG00000274252	0	0	0	1	0
ENSG00000275319	0	0	0	0	0
ENSG00000277690	0	0	0	0	0
ENSG00000278558	5	17	32	8	54
ENSG00000274602	702	387	539	176	315
ENSG00000280694	0	0	0	0	0
ENSG00000274625	0	0	0	0	0
ENSG00000222630	0	0	0	0	0
ENSG00000275793	23	15	105	39	29
ENSG00000275362	0	0	0	0	0
ENSG00000278110	0	0	0	0	0
ENSG00000273907	0	0	0	0	0
ENSG00000273643	0	0	0	0	0
ENSG00000278008	0	0	0	0	0
ENSG00000182824	0	0	0	0	0
ENSG00000197421	0	1	3	6	0
ENSG00000239989	0	0	0	0	0
ENSG00000234764	0	0	1	2	1
ENSG00000161103	1	4	10	5	4
ENSG00000215544	0	0	6	0	0
ENSG00000276095	0	0	0	0	0
ENSG00000279987	0	0	0	1	0
ENSG00000183628	5	18	68	40	26
ENSG00000100033	0	7	3	0	0
ENSG00000279560	9	35	1	0	0
ENSG00000280418	0	0	1	5	0
ENSG00000237517	14	3	283	146	252
ENSG00000271275	0	0	0	2	3
ENSG00000273032	3	0	25	3	4
ENSG00000270393	0	0	0	0	0
ENSG00000273164	1	1	5	0	2
ENSG00000241527	11	1	2	2	2
ENSG00000070413	9081	6333	14927	5313	4463
ENSG00000206739	1	2	1	6	1
ENSG00000273311	134	128	202	205	52
ENSG00000237347	0	2	0	1	0
ENSG00000281530	8	5	5	11	0
ENSG00000223461	16	8	6	11	6
ENSG00000272682	3	2	9	1	2
ENSG00000231086	3	3	4	0	0
ENSG00000100056	2236	1580	4123	1249	1299
ENSG00000206203	0	0	0	0	0
ENSG00000063515	0	0	3	0	1
ENSG00000260924	117	113	106	42	34
ENSG00000100075	3808	2557	17028	1073	3138
ENSG00000070371	324	220	999	147	274
ENSG00000230194	0	0	0	0	0
ENSG00000251940	0	0	0	0	0
ENSG00000233471	0	0	0	0	0
ENSG00000100084	1102	1008	1129	769	610
ENSG00000242259	2562	1044	4545	743	716
ENSG00000244296	0	0	0	0	0
ENSG00000185608	3070	2263	6324	2206	1323
ENSG00000185065	18	13	36	26	2
ENSG00000070010	3511	2973	8046	3406	3382
ENSG00000273300	0	0	0	0	0
ENSG00000273212	1	3	3	0	0
ENSG00000093009	341	1359	4231	1474	1348
ENSG00000184113	49	995	125	183	3332
ENSG00000281548	0	0	0	0	0
ENSG00000230485	0	0	1	0	0
ENSG00000225007	3	4	0	1	18
ENSG00000184702	136	1097	9239	500	2272
ENSG00000203618	0	0	0	0	0
ENSG00000184058	11	121	54	40	167
ENSG00000185838	440	562	810	379	371
ENSG00000235776	36	53	177	50	111
ENSG00000215012	2052	1129	4197	1149	955
ENSG00000184470	2004	1289	3168	1143	1093
ENSG00000232926	13	5	9	6	1
ENSG00000093010	11640	5382	22246	4707	4472
ENSG00000265087	0	0	1	0	0
ENSG00000099889	413	420	1165	235	466
ENSG00000183597	2483	1629	2233	605	810
ENSG00000208023	0	1	1	0	0
ENSG00000236540	275	373	141	83	92
ENSG00000268292	0	0	0	0	0
ENSG00000277950	1	2	0	1	0
ENSG00000128191	4208	1648	3106	1837	1876
ENSG00000266567	0	0	0	0	0
ENSG00000221366	0	0	0	0	0
ENSG00000243762	0	0	0	0	0
ENSG00000099899	3488	3152	6577	2939	1755
ENSG00000278278	0	0	0	0	0
ENSG00000099901	5599	6437	17751	4948	5550
ENSG00000264346	0	0	0	0	0
ENSG00000099904	5602	4255	9437	1874	2443
ENSG00000234409	21	32	654	184	80
ENSG00000249923	0	2	3	3	6
ENSG00000236499	29	100	141	109	17
ENSG00000040608	776	926	3848	462	729
ENSG00000221039	0	1	4	3	3
ENSG00000161132	9	14	18	9	3
ENSG00000128185	2275	1535	5195	2275	2590
ENSG00000273343	46	26	34	47	8
ENSG00000273139	14	9	21	3	1
ENSG00000188280	7	1	4	21	2
ENSG00000235578	3	0	4	7	4
ENSG00000161133	26	2	14	111	9
ENSG00000185252	1906	890	2363	938	633
ENSG00000207343	0	0	0	0	0
ENSG00000244486	322	521	4226	1086	3427
ENSG00000277971	0	0	0	0	0
ENSG00000099910	959	2284	2175	694	1364
ENSG00000215493	42	39	76	21	12
ENSG00000255156	4	1	5	2	0
ENSG00000201916	10	1	7	1	4
ENSG00000242876	14	1	16	2	0
ENSG00000236670	83	13	21	4	5
ENSG00000265300	0	0	0	0	0
ENSG00000099917	14700	12070	21646	6786	5452
ENSG00000236003	2	0	0	3	0
ENSG00000250261	0	0	1	0	1
ENSG00000223553	0	0	13	1	0
ENSG00000276427	0	0	0	0	0
ENSG00000238125	0	0	9	0	1
ENSG00000264718	0	0	0	0	0
ENSG00000229107	3	2	129	1	0
ENSG00000217261	0	0	1	0	1
ENSG00000235062	0	1	2	0	0
ENSG00000226287	101	56	188	107	94
ENSG00000241973	9784	4494	15969	7217	3843
ENSG00000099937	2	1	6	1268	5
ENSG00000099940	4730	2088	6804	3071	2294
ENSG00000272600	0	0	0	0	0
ENSG00000099942	6528	3462	14498	5310	3251
ENSG00000237476	5	104	175	23	48
ENSG00000183773	14	252	165	92	60
ENSG00000099949	8217	8847	9252	5217	3533
ENSG00000272829	26	55	66	14	9
ENSG00000184436	2566	2109	3431	2103	1709
ENSG00000230513	155	175	414	108	67
ENSG00000161149	2	29	562	19	21
ENSG00000099957	7	613	2909	2811	97
ENSG00000099960	2	346	123	17	603
ENSG00000226872	0	0	0	7	0
ENSG00000207575	0	4	1	1	0
ENSG00000206145	0	5	16	30	2
ENSG00000187905	0	5	21	2	0
ENSG00000249680	0	0	0	0	0
ENSG00000169668	0	2	175	1	5
ENSG00000197210	0	0	1	0	0
ENSG00000239511	0	0	0	0	0
ENSG00000224688	0	1	1	2	0
ENSG00000215498	0	0	0	0	1
ENSG00000234503	1	0	0	8	0
ENSG00000133475	1	0	7	6	1
ENSG00000226885	0	1	1	0	3
ENSG00000229266	0	0	0	0	0
ENSG00000169662	0	0	12	0	0
ENSG00000206142	0	0	0	0	0
ENSG00000237407	0	0	0	0	0
ENSG00000232771	0	0	0	0	0
ENSG00000279920	0	0	0	0	0
ENSG00000226534	0	0	1	0	0
ENSG00000273846	0	0	0	0	0
ENSG00000274600	0	10	24	13	12
ENSG00000200057	0	0	0	0	0
ENSG00000252020	0	0	0	0	0
ENSG00000275840	0	0	0	0	0
ENSG00000169635	775	521	1868	734	456
ENSG00000276800	0	0	0	0	0
ENSG00000206140	3	40	59	22	26
ENSG00000183506	996	394	1163	398	206
ENSG00000281629	0	0	0	0	0
ENSG00000252143	0	0	0	0	0
ENSG00000222352	0	0	0	0	0
ENSG00000183246	0	2	13	10	2
ENSG00000185651	12387	6921	15142	5588	5426
ENSG00000275293	0	0	0	0	0
ENSG00000161179	1811	1133	4521	501	862
ENSG00000161180	17	18	14	12	5
ENSG00000273342	1	4	1	1	2
ENSG00000128228	1990	2576	7526	1777	2607
ENSG00000100023	4713	2939	6310	2057	1860
ENSG00000212102	0	0	0	0	0
ENSG00000207751	0	0	1	1	0
ENSG00000272954	6	13	9	14	4
ENSG00000100027	36	84	161	40	70
ENSG00000244671	0	1	0	0	0
ENSG00000100030	16749	6404	26627	11527	7535
ENSG00000200985	0	0	0	0	0
ENSG00000225544	10	8	12	35	8
ENSG00000100034	5294	4305	17927	15851	7101
ENSG00000224086	244	158	244	242	136
ENSG00000100038	28	7	34	20	8
ENSG00000197549	1	3	0	0	0
ENSG00000253239	0	1	0	0	0
ENSG00000211637	6	23	0	21	11
ENSG00000254355	0	0	0	0	0
ENSG00000278657	0	0	0	0	0
ENSG00000249333	0	0	0	0	0
ENSG00000253794	0	0	0	0	0
ENSG00000228161	0	0	0	0	0
ENSG00000253874	0	0	0	0	0
ENSG00000254075	0	0	0	0	0
ENSG00000254161	0	0	0	0	0
ENSG00000253242	0	0	0	0	0
ENSG00000253752	0	2	1	0	0
ENSG00000253823	0	0	0	0	0
ENSG00000275361	0	0	0	0	0
ENSG00000211638	13	167	0	2	0
ENSG00000225741	0	0	0	0	0
ENSG00000263366	3	5	62	5	11
ENSG00000236118	0	0	9	0	0
ENSG00000233720	0	0	1	0	0
ENSG00000211639	0	11	16	0	0
ENSG00000227710	0	0	8	0	0
ENSG00000224465	0	0	9	0	0
ENSG00000254308	0	0	6	0	0
ENSG00000253637	0	0	6	0	0
ENSG00000236323	0	0	13	0	0
ENSG00000211640	1	346	10	24	6
ENSG00000253126	0	0	2	0	0
ENSG00000211641	0	0	3	0	0
ENSG00000211642	0	20	0	7	0
ENSG00000253935	0	0	0	0	0
ENSG00000228050	21	17	2	9	2
ENSG00000234726	0	0	0	0	0
ENSG00000169575	0	0	0	0	0
ENSG00000279278	133	149	117	134	27
ENSG00000274422	258	123	268	104	33
ENSG00000234630	32	6	37	11	1
ENSG00000272779	169	104	295	215	89
ENSG00000236850	40	25	38	23	14
ENSG00000211643	10	5	0	2	0
ENSG00000211644	10	161	10	3	5
ENSG00000211645	0	1	0	1	1
ENSG00000225724	0	5	0	0	0
ENSG00000223350	0	36	0	0	20
ENSG00000232515	0	0	0	0	0
ENSG00000211647	0	13	0	0	0
ENSG00000211648	7	6904	0	7	112
ENSG00000237428	0	0	0	0	0
ENSG00000211649	31	24	0	0	105
ENSG00000232603	0	0	0	0	0
ENSG00000211650	0	14	0	2	0
ENSG00000211651	33	1706	0	5	85
ENSG00000211652	39	27	0	3	0
ENSG00000254175	0	0	0	0	0
ENSG00000254073	0	0	0	0	0
ENSG00000253818	0	4	0	0	0
ENSG00000211653	58	528	0	14	87
ENSG00000224144	0	0	0	0	0
ENSG00000253889	0	0	0	0	0
ENSG00000211654	0	2	0	0	0
ENSG00000211655	0	70	0	0	0
ENSG00000230821	0	0	0	3	0
ENSG00000253631	0	0	0	9	0
ENSG00000226595	0	0	0	0	0
ENSG00000275004	261	421	1585	428	242
ENSG00000169548	935	187	821	489	59
ENSG00000185686	38906	48074	59009	18683	3392
ENSG00000220891	12	35	211	170	9
ENSG00000253120	0	1	0	0	0
ENSG00000211656	0	1	0	0	0
ENSG00000211657	0	0	0	0	0
ENSG00000253920	0	0	0	0	0
ENSG00000253329	0	0	0	0	0
ENSG00000215456	0	0	0	0	0
ENSG00000183169	0	1	0	0	0
ENSG00000100121	1	0	0	0	0
ENSG00000253338	0	0	0	0	0
ENSG00000207834	0	0	0	0	0
ENSG00000253451	0	0	0	0	0
ENSG00000211658	6	81	0	0	0
ENSG00000253913	0	0	0	0	0
ENSG00000253779	0	0	0	0	0
ENSG00000211659	8	200	0	36	14
ENSG00000232350	0	0	0	0	0
ENSG00000223999	0	0	0	0	0
ENSG00000253822	0	0	0	0	0
ENSG00000211660	36	215	0	5	17
ENSG00000207830	0	0	0	0	0
ENSG00000253546	0	0	0	0	0
ENSG00000211661	0	0	0	0	0
ENSG00000211662	24	194	0	32	219
ENSG00000254240	0	0	0	0	0
ENSG00000211663	37	943	0	18	32
ENSG00000278667	0	0	0	0	0
ENSG00000264629	0	0	0	0	0
ENSG00000211664	0	9	0	0	1
ENSG00000253152	0	1	0	0	0
ENSG00000211665	0	2	0	0	0
ENSG00000253786	0	0	0	0	0
ENSG00000207835	0	0	0	0	0
ENSG00000211666	14	1711	0	1	46
ENSG00000253590	1	0	0	0	1
ENSG00000211667	4	0	0	0	4
ENSG00000231392	0	0	0	0	0
ENSG00000275772	1	4	0	0	0
ENSG00000207833	0	0	0	0	0
ENSG00000211668	3	94	0	0	10
ENSG00000274381	0	0	0	0	0
ENSG00000211669	5	27	0	2	132
ENSG00000226477	0	0	0	0	0
ENSG00000211670	2	9	0	0	59
ENSG00000278196	6	163	0	4	46
ENSG00000207836	0	0	0	0	0
ENSG00000237127	0	1	0	0	0
ENSG00000254077	0	12	0	0	0
ENSG00000253448	0	0	0	0	0
ENSG00000207832	0	0	0	0	0
ENSG00000253234	0	0	0	0	0
ENSG00000226420	0	0	0	0	0
ENSG00000211672	0	2	0	0	0
ENSG00000253963	0	0	0	0	0
ENSG00000211673	30	348	0	4	19
ENSG00000264824	0	0	0	0	0
ENSG00000254709	18	288	0	1	3
ENSG00000211674	0	1	0	0	0
ENSG00000211675	0	0	0	0	0
ENSG00000211676	0	5	0	0	0
ENSG00000211677	295	10768	0	116	451
ENSG00000211678	0	8	0	0	0
ENSG00000211679	161	5368	0	20	277
ENSG00000211680	0	0	0	0	0
ENSG00000254029	0	0	0	0	0
ENSG00000211681	0	0	0	0	0
ENSG00000254030	0	8	0	0	2
ENSG00000211682	0	0	0	0	0
ENSG00000222037	0	38	0	1	0
ENSG00000211684	0	0	0	0	0
ENSG00000211685	5	91	0	6	0
ENSG00000237472	0	0	0	0	0
ENSG00000223679	0	0	0	0	0
ENSG00000100218	0	11	20	0	2
ENSG00000128266	0	251	1027	26	324
ENSG00000221069	0	0	1	0	1
ENSG00000275635	0	0	1	0	0
ENSG00000100228	11	507	3095	220	497
ENSG00000186716	1426	2078	15650	839	3715
ENSG00000236794	0	0	3	0	0
ENSG00000240160	2	0	12	3	3
ENSG00000230701	5	9	118	24	21
ENSG00000214526	0	0	0	0	0
ENSG00000236611	0	0	1	0	0
ENSG00000215478	0	2	0	0	0
ENSG00000133519	2	30	440	0	13
ENSG00000248409	0	3	17	0	0
ENSG00000234928	0	1	32	0	4
ENSG00000227755	1	4	18	0	1
ENSG00000178248	0	0	12	0	0
ENSG00000225413	0	0	0	0	0
ENSG00000280623	0	53	9	1	0
ENSG00000224277	0	0	1	0	0
ENSG00000128322	1	1	0	0	0
ENSG00000272733	18	1	8	0	1
ENSG00000278655	8	2	1	1	0
ENSG00000189269	31	6	4	1	0
ENSG00000275609	1	0	1	0	0
ENSG00000211683	9	2	1	0	1
ENSG00000228315	15	6	6	7	0
ENSG00000234353	40	25	36	5	2
ENSG00000244723	20	6	12	1	3
ENSG00000273000	11	17	5	6	4
ENSG00000272578	117	85	108	31	30
ENSG00000159496	82	118	80	25	30
ENSG00000187792	753	387	1436	231	428
ENSG00000128218	0	48	16	3	5
ENSG00000169314	0	0	5	4	4
ENSG00000250479	112	2444	4558	685	1572
ENSG00000099953	258	844	973	157	5208
ENSG00000280178	0	0	0	0	0
ENSG00000099956	5204	4110	13404	3304	5368
ENSG00000099958	57	495	988	91	426
ENSG00000272973	2	3	9	0	0
ENSG00000133460	811	739	888	1000	185
ENSG00000251357	0	0	0	0	0
ENSG00000279467	0	10	4	13	2
ENSG00000244425	24	4	15	17	3
ENSG00000240972	15	42	44	17	11
ENSG00000218537	1	74	29	32	2
ENSG00000273295	0	131	41	37	0
ENSG00000277002	0	0	0	0	0
ENSG00000225282	0	18	2	9	1
ENSG00000206090	0	0	1	0	0
ENSG00000231271	0	0	0	1	0
ENSG00000133433	605	135	1248	338	567
ENSG00000228039	3	1	4	18	0
ENSG00000099974	264	255	428	70	128
ENSG00000272787	29	5	62	21	27
ENSG00000099977	924	950	3753	462	844
ENSG00000250470	7	4	19	11	4
ENSG00000099984	108	7	51	10	18
ENSG00000224205	0	0	0	0	0
ENSG00000276950	0	0	1	0	0
ENSG00000235689	0	0	2	0	0
ENSG00000099991	5955	5664	16429	5254	4178
ENSG00000232545	10	9	81	17	3
ENSG00000099994	271	1306	1436	2945	3391
ENSG00000099998	446	1924	822	748	5794
ENSG00000230712	1	6	5	1	6
ENSG00000128262	12	67	19	17	52
ENSG00000225098	0	1	0	0	1
ENSG00000215464	0	0	2	0	0
ENSG00000100014	2703	2231	3971	1709	2347
ENSG00000258555	1	2	3	0	0
ENSG00000128271	11	14	3	5	6
ENSG00000178803	4	9	8	2	1
ENSG00000100024	1	9	1	2	1
ENSG00000228923	1	0	0	0	0
ENSG00000138867	8198	6738	22763	7190	5284
ENSG00000100028	9699	6220	19763	5629	7005
ENSG00000100031	135	278	2357	85	172
ENSG00000178026	234	69	1159	138	301
ENSG00000230947	0	0	0	0	0
ENSG00000215481	7	24	31	2	23
ENSG00000224124	0	0	0	1	0
ENSG00000224806	1	0	3	0	0
ENSG00000224334	2	3	2	5	2
ENSG00000282012	15	1	1	0	0
ENSG00000237601	5	0	0	0	1
ENSG00000182351	8	0	0	0	0
ENSG00000184571	54	0	1	0	0
ENSG00000167037	57	21	111	3	47
ENSG00000199783	0	0	0	0	0
ENSG00000206069	0	1	0	0	1
ENSG00000197077	4748	1181	3515	161	2297
ENSG00000279085	0	3	0	0	0
ENSG00000279548	0	1	0	0	1
ENSG00000279006	0	0	3	0	0
ENSG00000279110	27	7	16	0	4
ENSG00000203280	1	43	11	4	25
ENSG00000271181	2	1	4	0	0
ENSG00000100053	18	4	18	0	3
ENSG00000236641	2	0	5	0	2
ENSG00000244752	1	8	4	0	5
ENSG00000278125	0	0	0	0	0
ENSG00000279298	0	0	0	0	0
ENSG00000233577	0	0	0	0	0
ENSG00000206066	0	15	1	0	0
ENSG00000230637	4	3	3	0	3
ENSG00000231466	16	9	14	1	6
ENSG00000100068	203	236	379	28	85
ENSG00000272942	15	5	6	0	0
ENSG00000272798	16	0	7	0	0
ENSG00000271138	14	0	5	1	0
ENSG00000100058	1069	942	1860	461	565
ENSG00000277872	0	0	0	0	0
ENSG00000272977	130	227	144	153	52
ENSG00000265978	1	0	0	0	0
ENSG00000234884	0	1	4	0	0
ENSG00000100077	1341	965	2824	338	1103
ENSG00000237387	0	0	0	0	1
ENSG00000224003	3	11	1	0	2
ENSG00000222585	0	1	0	0	0
ENSG00000133454	124	2261	2311	4	4
ENSG00000278960	1	22	27	0	0
ENSG00000231933	0	0	1	0	0
ENSG00000264925	0	0	0	0	0
ENSG00000232464	0	2	1	0	0
ENSG00000223056	0	0	2	0	0
ENSG00000232050	0	0	0	0	0
ENSG00000236464	0	0	0	0	0
ENSG00000229770	0	1	0	0	0
ENSG00000100095	0	10	10	3	5
ENSG00000224192	0	0	0	0	0
ENSG00000252267	0	0	0	0	0
ENSG00000230203	0	0	0	1	0
ENSG00000128203	566	465	683	463	182
ENSG00000100099	13950	15589	10292	7780	3038
ENSG00000100104	1654	1339	3047	1107	694
ENSG00000100109	3399	2324	7076	2900	1575
ENSG00000261188	242	571	617	118	46
ENSG00000128294	5337	1706	3505	2454	3293
ENSG00000221760	0	0	0	0	0
ENSG00000213707	91	44	93	117	139
ENSG00000100122	14	78	77	37	110
ENSG00000196431	4	2	21	1	2
ENSG00000226912	0	0	20	1	1
ENSG00000225783	108	786	117	103	82
ENSG00000278404	0	0	0	0	0
ENSG00000206028	7	2	12	0	1
ENSG00000277941	0	0	0	0	0
ENSG00000275942	0	0	0	0	0
ENSG00000244625	245	221	384	90	87
ENSG00000276991	0	0	0	0	0
ENSG00000223704	46	5	22	2	2
ENSG00000231369	27	23	29	10	10
ENSG00000235271	3	2	4	0	2
ENSG00000279440	0	0	0	0	0
ENSG00000200443	0	0	0	0	0
ENSG00000279914	0	0	0	0	0
ENSG00000279848	0	0	0	0	0
ENSG00000236858	0	0	0	0	0
ENSG00000280025	0	2	0	0	0
ENSG00000231405	0	1	0	0	2
ENSG00000238195	0	0	0	0	0
ENSG00000233521	0	5	2	12	31
ENSG00000233574	0	0	0	0	0
ENSG00000223726	0	0	0	0	0
ENSG00000226741	0	0	2	1	0
ENSG00000230051	0	0	0	0	0
ENSG00000280445	0	0	0	0	1
ENSG00000227880	0	0	0	0	0
ENSG00000224027	0	0	0	0	0
