ID	sample_SRR5343917	sample_SRR5343919	sample_SRR5343921	sample_SRR5343923	sample_SRR5343925
ENSG00000212022	0	0	0	0	0
ENSG00000258570	0	0	0	1	0
ENSG00000140563	17	489	812	495	441
ENSG00000258632	0	1	0	0	0
ENSG00000259331	0	0	0	0	0
ENSG00000277654	1	0	0	0	1
ENSG00000260521	110	34	39	38	20
ENSG00000270017	0	0	0	0	0
ENSG00000258433	4	0	0	0	0
ENSG00000258773	0	0	0	1	0
ENSG00000248441	12	34	62	92	101
ENSG00000273923	0	0	0	4	1
ENSG00000280304	2	1	10	23	7
ENSG00000259134	9	18	22	57	48
ENSG00000258489	0	3	0	1	0
ENSG00000275016	0	2	0	1	0
ENSG00000222076	0	0	0	0	0
ENSG00000275443	0	0	1	6	3
ENSG00000259348	0	1	4	24	2
ENSG00000259702	0	0	1	0	0
ENSG00000273771	0	16	2	10	12
ENSG00000247809	57	151	122	304	149
ENSG00000280048	0	9	1	1	2
ENSG00000277135	1	6	3	5	9
ENSG00000259359	0	0	0	3	1
ENSG00000278146	0	0	1	5	1
ENSG00000259763	0	1	2	17	1
ENSG00000279645	0	4	1	4	3
ENSG00000280291	0	0	0	0	0
ENSG00000185551	4464	1427	2825	5893	2304
ENSG00000222651	0	0	0	0	0
ENSG00000275322	4	5	6	67	10
ENSG00000259275	3	7	22	91	7
ENSG00000259614	0	0	1	5	0
ENSG00000259542	0	0	0	2	2
ENSG00000259312	0	0	0	0	0
ENSG00000250825	0	0	0	0	0
ENSG00000242295	0	2	0	0	1
ENSG00000259534	0	0	0	0	0
ENSG00000222617	0	0	0	0	0
ENSG00000274079	0	0	0	0	0
ENSG00000259340	0	0	0	0	0
ENSG00000214424	1	2	4	1	1
ENSG00000259282	0	0	0	0	0
ENSG00000185594	0	1	7	4	4
ENSG00000223120	0	0	0	0	0
ENSG00000215948	0	0	0	0	0
ENSG00000259403	0	0	0	0	0
ENSG00000259485	9	0	39	0	0
ENSG00000242863	0	0	0	0	0
ENSG00000259664	1	1	4	0	1
ENSG00000251729	0	0	0	0	0
ENSG00000279091	0	5	2	0	0
ENSG00000259582	1	3	0	0	0
ENSG00000251209	12	43	75	0	2
ENSG00000259870	0	0	0	0	0
ENSG00000215983	0	0	0	0	0
ENSG00000140450	316	7414	1215	1230	2089
ENSG00000259478	0	7	0	0	0
ENSG00000258483	13	326	170	216	2
ENSG00000259199	0	16	0	0	0
ENSG00000222361	0	0	0	0	0
ENSG00000259611	0	10	0	1	0
ENSG00000259266	0	0	0	0	0
ENSG00000259320	0	6	0	0	0
ENSG00000259041	0	468	0	0	0
ENSG00000274312	0	0	0	1	0
ENSG00000277987	0	0	2	3	0
ENSG00000185087	0	2	1	0	1
ENSG00000259507	0	0	0	0	0
ENSG00000259424	2	12	29	25	4
ENSG00000140443	9815	5735	7823	6417	2367
ENSG00000278022	1	0	6	6	4
ENSG00000264480	0	0	0	0	0
ENSG00000259621	0	1	0	0	0
ENSG00000259475	0	5	6	0	0
ENSG00000183571	0	4	2	3	0
ENSG00000278090	0	4	3	0	3
ENSG00000182253	111	1628	3954	2717	1662
ENSG00000261054	0	2	5	7	6
ENSG00000103852	1704	534	917	1269	593
ENSG00000261616	2	20	38	36	16
ENSG00000259921	1	5	5	11	3
ENSG00000168904	1380	612	403	981	556
ENSG00000264771	0	0	0	1	0
ENSG00000259706	65	89	165	194	134
ENSG00000259228	0	1	0	0	0
ENSG00000281635	0	0	0	0	0
ENSG00000259257	2	2	0	0	0
ENSG00000259590	11	148	10	48	14
ENSG00000259760	7	69	14	49	3
ENSG00000274294	0	4	0	6	1
ENSG00000259341	0	1	3	137	2
ENSG00000279846	0	4	0	3	13
ENSG00000241562	0	0	0	0	0
ENSG00000068305	5107	1473	3178	7178	2756
ENSG00000201724	0	0	1	2	0
ENSG00000183060	400	259	350	343	317
ENSG00000221691	0	0	0	0	0
ENSG00000182397	7	10	63	16	7
ENSG00000259655	0	0	0	0	0
ENSG00000241588	0	0	0	0	0
ENSG00000221511	0	0	0	0	0
ENSG00000259363	37	15	64	33	27
ENSG00000254744	0	4	7	4	4
ENSG00000140470	143	120	114	1066	82
ENSG00000259219	3	2	2	35	3
ENSG00000252957	0	0	0	0	0
ENSG00000259356	0	0	0	0	0
ENSG00000189419	16	29	15	26	17
ENSG00000259430	0	0	0	0	0
ENSG00000154227	3	2	2	3	9
ENSG00000270127	1	119	37	43	155
ENSG00000251819	0	12	6	0	16
ENSG00000259205	8	58	27	10	22
ENSG00000259540	1	10	3	0	7
ENSG00000140471	771	905	710	734	513
ENSG00000200095	0	6	0	2	1
ENSG00000183475	1675	726	870	1082	586
ENSG00000212306	0	0	0	1	0
ENSG00000259381	0	2	6	9	6
ENSG00000259579	0	0	0	0	0
ENSG00000279588	0	0	0	755	0
ENSG00000259586	0	0	0	0	0
ENSG00000232386	0	78	46	102	23
ENSG00000272808	8	135	57	274	26
ENSG00000259604	5	46	8	91	16
ENSG00000272639	0	0	0	0	0
ENSG00000184254	47	1301	4388	44316	301
ENSG00000278456	0	13	3	72	0
ENSG00000259583	101	195	142	1304	93
ENSG00000154237	2283	944	1477	1147	1137
ENSG00000259376	44	12	20	19	3
ENSG00000259755	94	7	27	11	0
ENSG00000259365	0	0	0	0	0
ENSG00000259182	18	16	10	28	8
ENSG00000131873	8371	2652	7678	6322	3135
ENSG00000131871	6936	7425	3776	3839	2971
ENSG00000131876	1527	1681	1893	1640	2194
ENSG00000259172	8	8	20	29	15
ENSG00000140479	29	31	1002	2528	187
ENSG00000279970	1	0	27	18	16
ENSG00000259764	0	0	0	1	0
ENSG00000274139	0	0	0	1	0
ENSG00000277210	0	0	0	0	0
ENSG00000282793	0	0	0	0	0
ENSG00000259464	0	0	0	0	1
ENSG00000259695	0	0	0	0	0
ENSG00000273585	0	0	0	1	0
ENSG00000184277	3289	2250	2131	1764	1386
ENSG00000252614	0	2	3	0	0
ENSG00000185418	1880	417	3574	1112	438
ENSG00000259658	7	19	124	74	79
ENSG00000259660	1	3	163	46	28
ENSG00000259236	1	0	67	12	12
ENSG00000277814	0	0	0	0	0
ENSG00000240927	0	0	2	0	2
ENSG00000274913	0	0	0	0	0
ENSG00000184140	0	0	1	1	0
ENSG00000182854	0	0	1	6	0
ENSG00000232459	0	0	0	0	0
ENSG00000214344	1	0	36	29	0
ENSG00000257109	1	0	2	4	0
ENSG00000259454	0	0	1	5	1
ENSG00000259646	0	0	0	0	0
ENSG00000177693	0	0	0	0	0
ENSG00000183909	0	0	0	0	0
ENSG00000275771	0	0	0	0	0
ENSG00000248893	6	1	0	7	0
ENSG00000259553	61	4	0	3	3
ENSG00000275690	0	0	0	0	0
ENSG00000185596	640	329	450	296	281
ENSG00000275449	0	14	6	2	8
ENSG00000248472	0	2	1	1	2
ENSG00000233614	4	8	4	0	8
ENSG00000234769	61	63	100	25	49
ENSG00000278739	0	32	7	3	13
ENSG00000260803	0	0	2	2	5
ENSG00000231439	3	2	132	8	11
ENSG00000226942	1	2	15	6	2
ENSG00000161980	2085	935	1479	798	1366
ENSG00000281807	0	2	0	2	1
ENSG00000161981	1306	1343	1947	1005	2469
ENSG00000007384	5365	445	7582	6285	1989
ENSG00000278995	2	2	9	10	5
ENSG00000103152	4332	1140	5112	3423	1139
ENSG00000103148	4667	816	3016	1901	972
ENSG00000269482	0	0	0	0	0
ENSG00000228779	2	6	2	2	7
ENSG00000130656	0	0	9	2	3
ENSG00000206177	1	4	27	0	33
ENSG00000206178	0	0	4	1	0
ENSG00000225323	0	0	0	0	0
ENSG00000188536	377	17	640	214	10270
ENSG00000206172	112	8	310	74	5588
ENSG00000207243	1	0	0	0	0
ENSG00000086506	4	1	81	8	14
ENSG00000268836	5	10	2	11	3
ENSG00000007392	2298	1875	3197	1963	3105
ENSG00000206168	4	5	24	6	3
ENSG00000167930	5149	1593	5397	2005	1440
ENSG00000269881	4	2	9	0	4
ENSG00000076344	3	2	803	80	266
ENSG00000242173	2	2	265	8	7
ENSG00000185615	1	15	1045	7	7
ENSG00000103126	4513	1400	4555	2071	2334
ENSG00000086504	6404	2254	4729	1612	2876
ENSG00000129925	16794	4098	8343	9642	5745
ENSG00000236829	58	47	126	44	109
ENSG00000103202	5864	5271	7634	5510	9470
ENSG00000242612	371	352	971	1013	786
ENSG00000276984	0	0	7	4	0
ENSG00000090565	4495	1502	4491	3614	1994
ENSG00000201034	0	0	0	0	1
ENSG00000230428	0	0	0	0	0
ENSG00000277142	19	26	84	30	63
ENSG00000103326	2503	1121	3401	3102	4154
ENSG00000266124	4	7	8	12	24
ENSG00000266235	2	11	27	17	43
ENSG00000261691	0	0	0	0	0
ENSG00000161992	0	1	3	1	0
ENSG00000007541	2363	1571	2060	1383	2311
ENSG00000257108	153	28	10	61	45
ENSG00000282907	0	0	0	0	1
ENSG00000197562	1495	640	1585	694	976
ENSG00000127578	12	5	67	162	70
ENSG00000130731	3316	1563	2860	1948	2289
ENSG00000172366	975	1942	974	853	1994
ENSG00000102854	3	4	21	13	3
ENSG00000228201	4	5	19	8	7
ENSG00000161996	682	1838	1926	2101	5081
ENSG00000262528	0	0	0	2	0
ENSG00000140983	4616	3890	6554	4034	5422
ENSG00000103269	41	28	164	116	224
ENSG00000260394	10	6	10	8	21
ENSG00000279441	0	0	0	0	0
ENSG00000103266	4690	1695	2981	1917	1936
ENSG00000161999	1859	780	1855	972	417
ENSG00000127580	1200	357	755	481	413
ENSG00000261659	32	19	85	26	56
ENSG00000127585	1930	23	794	626	57
ENSG00000279255	0	7	16	9	4
ENSG00000259840	0	6	3	1	0
ENSG00000103260	4720	2280	5548	7423	1915
ENSG00000103254	1162	649	756	1131	834
ENSG00000162004	101	254	893	405	960
ENSG00000103253	2135	1148	3124	908	1614
ENSG00000103245	2135	1295	1264	707	1107
ENSG00000279136	0	0	0	0	0
ENSG00000162006	0	0	3	0	0
ENSG00000207579	0	0	0	0	0
ENSG00000007376	2356	1516	2177	1175	2029
ENSG00000127586	982	1485	1755	2285	3213
ENSG00000127588	1	2	13	10	9
ENSG00000167945	3	7	11	0	2
ENSG00000275438	0	0	3	0	1
ENSG00000103227	440	415	774	581	411
ENSG00000260022	5	11	61	12	10
ENSG00000260316	2	8	42	5	14
ENSG00000260439	0	3	15	6	4
ENSG00000276931	17	18	34	16	17
ENSG00000260807	8	71	4651	683	276
ENSG00000005513	12	79	10951	946	161
ENSG00000260496	0	0	4	0	1
ENSG00000261713	0	0	11	0	0
ENSG00000261720	0	0	0	0	0
ENSG00000162009	0	0	24	1	0
ENSG00000184471	0	0	6	0	0
ENSG00000260702	0	0	4	0	0
ENSG00000260532	0	0	8	0	0
ENSG00000273551	0	0	2	0	1
ENSG00000196557	64	90	1531	384	1798
ENSG00000260403	0	0	18	0	2
ENSG00000259910	0	0	8	0	1
ENSG00000261294	0	0	0	0	0
ENSG00000116176	1	0	12	8	27
ENSG00000277010	0	0	6	2	11
ENSG00000197253	35	12	37	833	133
ENSG00000172236	41	20	56	624	155
ENSG00000095917	2	0	13	11	1
ENSG00000260182	0	0	0	4	0
ENSG00000196364	0	1	21	0	0
ENSG00000261564	0	0	0	0	0
ENSG00000260991	0	0	0	0	0
ENSG00000260284	0	0	1	0	0
ENSG00000260710	0	0	0	0	0
ENSG00000274751	0	4	4	8	5
ENSG00000103275	11183	3336	7699	3628	4359
ENSG00000261505	25	92	157	105	110
ENSG00000219274	1	1	0	0	0
ENSG00000007516	515	24	591	141	54
ENSG00000007520	3449	1667	2225	1038	2048
ENSG00000090581	9232	3051	6748	3871	3716
ENSG00000260425	2	10	18	11	14
ENSG00000059145	833	312	1231	481	546
ENSG00000265529	0	0	0	0	1
ENSG00000260132	0	4	4	1	4
ENSG00000174109	1023	542	951	423	581
ENSG00000197599	54	288	142	29	700
ENSG00000279930	16	14	43	5	138
ENSG00000103249	16359	9582	3797	5038	7708
ENSG00000261641	0	0	0	0	0
ENSG00000260051	29	128	39	93	181
ENSG00000261430	0	8	0	3	16
ENSG00000219027	1	1	1	0	2
ENSG00000251692	0	0	19	23	8
ENSG00000100726	2216	2152	2698	2563	4057
ENSG00000187535	2214	475	2422	605	587
ENSG00000260646	0	5	2	1	12
ENSG00000131634	337	381	676	1616	2065
ENSG00000280062	0	1	4	8	8
ENSG00000280231	7	10	55	22	15
ENSG00000280327	9	12	14	10	14
ENSG00000260954	3	4	3	1	2
ENSG00000260989	10	2	5	1	2
ENSG00000007545	1247	480	1496	1031	706
ENSG00000226890	1	2	1	0	0
ENSG00000261732	0	6	5	4	10
ENSG00000206053	13464	2611	9378	2962	3960
ENSG00000278987	5	8	14	13	9
ENSG00000138834	1571	2005	5166	3475	3508
ENSG00000275092	6	0	5	7	13
ENSG00000261399	2	1	2	0	1
ENSG00000265820	0	0	2	0	1
ENSG00000261207	2	6	16	19	13
ENSG00000103024	1075	2252	2653	2247	1298
ENSG00000074071	7596	3403	4264	2276	3208
ENSG00000197774	171	447	629	884	844
ENSG00000162032	17	10	17	15	8
ENSG00000095906	3417	2594	2513	1471	2768
ENSG00000099769	4	1	7	3	16
ENSG00000063854	3615	1317	1971	1042	1277
ENSG00000180185	3136	2506	3339	1114	1768
ENSG00000162039	1	20	124	2	1060
ENSG00000260541	5	4	6	10	5
ENSG00000281219	0	1	0	0	0
ENSG00000259947	0	1	0	0	1
ENSG00000162040	0	1	0	0	1
ENSG00000198736	1952	922	1187	815	1399
ENSG00000140986	11	14	14	9	17
ENSG00000140990	8101	3717	5063	1800	4077
ENSG00000140988	122606	43466	66348	39341	53992
ENSG00000206811	0	0	0	0	0
ENSG00000207405	0	0	0	0	0
ENSG00000255513	0	0	0	0	0
ENSG00000255198	228	368	589	124	504
ENSG00000273587	0	0	0	0	0
ENSG00000179580	1	3	1	1	3
ENSG00000277602	4	0	5	0	6
ENSG00000183751	4495	1731	2763	1559	1847
ENSG00000196408	5	0	0	2	0
ENSG00000127554	1383	450	1023	589	644
ENSG00000261790	0	0	0	0	0
ENSG00000127561	1	46	234	161	76
ENSG00000167962	3838	1239	3128	2478	2671
ENSG00000260107	0	0	0	0	0
ENSG00000183971	1	10	4838	176	134
ENSG00000265386	0	0	7	3	2
ENSG00000065054	1912	957	2813	4488	2268
ENSG00000065057	1015	718	847	377	927
ENSG00000103197	5692	2082	5489	3486	3643
ENSG00000008710	6708	1872	7103	8888	4897
ENSG00000221656	0	0	0	0	0
ENSG00000259933	1	44	8	61	25
ENSG00000261123	3	68	13	70	34
ENSG00000276783	0	0	0	0	0
ENSG00000273879	0	0	0	0	0
ENSG00000261240	0	1	0	3	1
ENSG00000260447	4	2	2	2	2
ENSG00000200059	0	1	3	2	1
ENSG00000265867	0	1	0	0	0
ENSG00000264397	0	0	0	0	0
ENSG00000167964	2	40	48	19	253
ENSG00000260260	220	2136	919	376	773
ENSG00000206630	0	0	0	0	0
ENSG00000281010	0	0	0	0	0
ENSG00000131653	7553	3082	6848	4223	3562
ENSG00000167971	207	16	254	3	391
ENSG00000167965	3965	1651	2896	1348	2053
ENSG00000252958	0	0	0	0	0
ENSG00000182685	45	111	250	171	169
ENSG00000261532	0	0	0	0	0
ENSG00000184207	1245	949	1140	814	1687
ENSG00000167967	1619	1102	1735	1207	1753
ENSG00000259780	2	1	0	0	1
ENSG00000167968	34	10	39	39	19
ENSG00000167969	1000	946	2045	1344	1260
ENSG00000261663	11	24	36	23	64
ENSG00000205937	8237	3806	7216	4184	5302
ENSG00000279473	0	0	0	0	0
ENSG00000207715	0	0	0	0	0
ENSG00000260778	34	53	48	26	64
ENSG00000266643	1	3	4	2	6
ENSG00000274753	0	0	0	0	0
ENSG00000264004	0	0	0	0	0
ENSG00000167972	3469	2289	3861	236	432
ENSG00000243445	0	5	0	1	0
ENSG00000238098	38	390	87	12	81
ENSG00000162063	2520	724	1918	696	1310
ENSG00000260095	3	11	38	4	13
ENSG00000260874	3	1	36	4	9
ENSG00000162062	245	353	556	290	1002
ENSG00000274805	0	0	1	1	3
ENSG00000259895	0	5	20	7	23
ENSG00000162068	0	2	22	4	22
ENSG00000162065	1551	532	1210	660	942
ENSG00000260293	3	27	80	14	129
ENSG00000260272	0	0	0	0	0
ENSG00000185883	836	152	327	133	209
ENSG00000259784	0	0	0	0	0
ENSG00000279520	4	29	39	47	71
ENSG00000162066	2061	1805	753	884	2306
ENSG00000205923	0	0	0	0	0
ENSG00000266232	0	0	2	0	1
ENSG00000140992	2786	1657	2536	1810	1966
ENSG00000261613	6	9	3	26	46
ENSG00000261288	0	0	0	0	2
ENSG00000269937	59	12	7	9	31
ENSG00000261140	15	5	8	8	11
ENSG00000260436	0	1	0	0	2
ENSG00000279568	4	9	16	11	7
ENSG00000280402	2	5	10	4	5
ENSG00000279162	0	4	3	3	1
ENSG00000261093	0	0	0	0	0
ENSG00000215154	323	107	324	251	184
ENSG00000205918	39	6	91	71	40
ENSG00000279057	2	3	6	6	0
ENSG00000260176	11	0	8	10	9
ENSG00000260565	173	262	953	326	803
ENSG00000167977	4649	908	4036	3550	1579
ENSG00000279901	1	5	2	8	4
ENSG00000172382	240	61	79	30	49
ENSG00000222055	0	0	1	0	0
ENSG00000205913	8	28	79	25	44
ENSG00000167978	27760	10132	36683	28896	21806
ENSG00000265864	0	0	0	0	0
ENSG00000103363	11438	7864	7212	3390	8000
ENSG00000276791	23	60	116	21	23
ENSG00000103355	730	3	1059	13	117
ENSG00000221719	0	0	0	0	0
ENSG00000215148	2	0	3	2	0
ENSG00000007038	0	7	11	27	1534
ENSG00000262154	0	0	0	0	2
ENSG00000162078	31	10	5	18	16
ENSG00000172460	2	37	531	34	32
ENSG00000005001	9	4	36	256	2
ENSG00000263325	1	0	0	3	0
ENSG00000263280	44	9	30	15	9
ENSG00000162076	2216	739	1327	712	979
ENSG00000059122	3688	2861	1778	2022	2889
ENSG00000262959	1	1	0	0	4
ENSG00000262482	1	14	1	16	14
ENSG00000131650	52	681	596	152	1137
ENSG00000127564	941	1211	1130	889	2541
ENSG00000162073	1416	891	2339	1304	1247
ENSG00000274367	1	6	1	1	2
ENSG00000270168	1	16	6	8	39
ENSG00000262152	0	0	1	6	6
ENSG00000262362	3	0	0	5	0
ENSG00000272079	0	1	6	12	5
ENSG00000213937	0	4	7	23	18
ENSG00000184697	3	3	9	3	3
ENSG00000006327	4012	2761	7290	13214	3959
ENSG00000103145	7089	1444	1771	1762	1962
ENSG00000131652	2268	1077	1106	909	1399
ENSG00000162069	2	5	48	7	27
ENSG00000205890	0	6	5	3	8
ENSG00000008516	7	64	108	56	182
ENSG00000261971	110	171	383	231	366
ENSG00000008517	78	767	536	831	1684
ENSG00000252561	0	0	0	0	0
ENSG00000262370	0	63	38	230	105
ENSG00000200204	0	0	1	7	3
ENSG00000130182	0	0	0	1	0
ENSG00000263011	6	8	3	2	2
ENSG00000263072	392	293	451	191	325
ENSG00000122386	1383	453	627	392	612
ENSG00000085644	1195	338	1347	956	623
ENSG00000228146	7	7	23	4	3
ENSG00000261889	0	17	20	4	8
ENSG00000262521	0	1	0	0	1
ENSG00000262668	0	10	2	0	2
ENSG00000168124	0	1	2	0	9
ENSG00000203581	0	0	0	0	0
ENSG00000010539	1635	608	768	300	708
ENSG00000103313	4	34	75	37	155
ENSG00000281005	61	57	46	58	70
ENSG00000006194	3363	1355	2095	1207	1528
ENSG00000279330	0	9	4	1	16
ENSG00000279031	2	3	4	7	10
ENSG00000140993	77	151	212	79	186
ENSG00000162086	1538	1038	1239	759	1145
ENSG00000262899	0	0	0	0	0
ENSG00000262554	0	0	0	0	0
ENSG00000262316	0	1	0	0	0
ENSG00000168158	9	0	0	0	2
ENSG00000262621	0	0	11	0	1
ENSG00000262118	1	1	18	1	0
ENSG00000263177	0	1	14	0	1
ENSG00000232196	0	3	4	0	0
ENSG00000140987	69	42	73	21	32
ENSG00000103343	1327	265	677	296	429
ENSG00000167981	448	217	1071	272	321
ENSG00000122390	4324	1441	3107	1983	1942
ENSG00000263212	0	0	0	0	0
ENSG00000273776	0	0	0	0	0
ENSG00000215131	1	0	0	4	0
ENSG00000240311	0	1	0	0	0
ENSG00000103351	1708	607	1618	440	659
ENSG00000278942	0	0	0	0	0
ENSG00000167984	101	186	94	129	406
ENSG00000262312	1	6	8	6	8
ENSG00000261938	0	0	0	0	0
ENSG00000188827	1160	245	1078	421	515
ENSG00000213918	1121	350	1290	264	363
ENSG00000263235	4	14	16	4	31
ENSG00000126602	4789	1878	6364	1722	2555
ENSG00000276754	0	2	0	0	2
ENSG00000005339	9839	2002	8269	6395	3080
ENSG00000262516	0	0	0	0	0
ENSG00000262888	3	4	3	1	7
ENSG00000262185	4	3	11	2	36
ENSG00000162104	6799	1233	2915	1305	1412
ENSG00000263159	0	0	0	0	0
ENSG00000262471	0	0	0	0	0
ENSG00000263105	3	8	27	9	2
ENSG00000185739	15	52	15	30	18
ENSG00000262468	60	129	255	125	80
ENSG00000090447	1492	601	2418	449	874
ENSG00000126603	557	147	1094	2428	725
ENSG00000262686	1	16	17	4	7
ENSG00000217930	108	157	190	155	349
ENSG00000262712	18	15	38	31	34
ENSG00000103426	1	0	0	1	0
ENSG00000280063	25	67	108	101	163
ENSG00000262246	675	486	268	525	671
ENSG00000168140	104	745	1080	2024	974
ENSG00000103423	6201	2931	6739	2680	2824
ENSG00000277170	2	5	3	3	10
ENSG00000277440	1	2	1	5	4
ENSG00000275515	0	0	3	0	2
ENSG00000153406	2779	1663	2574	1095	2807
ENSG00000103415	5333	2497	4563	1822	3861
ENSG00000089486	4001	1728	3251	843	1881
ENSG00000278434	0	5	7	2	12
ENSG00000205832	26	13	15	8	27
ENSG00000261789	0	1	0	1	1
ENSG00000261612	8	6	6	9	19
ENSG00000153443	2318	1079	1816	855	1358
ENSG00000102858	7792	2181	5058	3660	3421
ENSG00000263955	0	0	2	0	1
ENSG00000261442	12	2	6	7	16
ENSG00000278700	0	0	3	7	4
ENSG00000276641	1	2	0	3	1
ENSG00000168101	892	1020	1766	915	929
ENSG00000168096	764	666	851	614	1030
ENSG00000266994	0	0	1	0	0
ENSG00000166246	26	10	74	27	19
ENSG00000103199	1244	359	979	498	424
ENSG00000276096	0	5	5	4	6
ENSG00000140623	0	1	3	0	1
ENSG00000267795	0	0	3	1	0
ENSG00000267077	2	0	0	2	0
ENSG00000067836	1018	588	875	1218	908
ENSG00000140632	9767	3229	6637	4819	4321
ENSG00000275056	0	5	9	7	14
ENSG00000118900	8048	1500	5616	4779	2433
ENSG00000118898	88	669	1504	2129	49
ENSG00000281522	0	1	0	0	0
ENSG00000103184	19	24	51	18	29
ENSG00000267072	1	3	16	2	0
ENSG00000103174	1305	1033	1478	807	1005
ENSG00000033011	1965	1371	2207	1155	957
ENSG00000153446	1	8	59	44	26
ENSG00000260882	0	0	0	1	1
ENSG00000118894	597	241	1179	317	332
ENSG00000267070	0	0	0	0	0
ENSG00000273963	0	0	0	0	0
ENSG00000260431	0	0	0	0	0
ENSG00000261811	0	0	0	0	0
ENSG00000279877	0	0	0	0	0
ENSG00000260411	0	2	0	0	1
ENSG00000260817	0	0	0	0	0
ENSG00000221809	0	0	0	0	0
ENSG00000242278	0	0	0	0	0
ENSG00000267182	0	0	0	0	0
ENSG00000261007	0	0	0	0	0
ENSG00000275398	0	0	0	0	0
ENSG00000260338	0	0	0	0	0
ENSG00000273648	0	0	0	0	0
ENSG00000221257	0	0	0	0	0
ENSG00000270440	0	0	0	0	0
ENSG00000078328	3	13	1	0	2
ENSG00000280000	0	1	1	0	0
ENSG00000257180	0	0	0	0	0
ENSG00000260835	0	0	0	0	0
ENSG00000278975	0	0	0	0	0
ENSG00000259963	0	0	0	0	0
ENSG00000252080	0	0	0	0	0
ENSG00000200869	0	0	0	0	0
ENSG00000212189	0	0	0	0	0
ENSG00000240419	0	0	0	0	0
ENSG00000261198	0	0	0	0	0
ENSG00000252138	0	0	0	0	0
ENSG00000260289	64	0	1	1	0
ENSG00000222109	0	0	0	0	0
ENSG00000260003	18	0	0	2	0
ENSG00000261319	70	0	0	3	0
ENSG00000264844	0	0	0	0	0
ENSG00000260058	7	0	0	0	0
ENSG00000259819	0	0	0	0	0
ENSG00000260379	0	0	0	0	0
ENSG00000261066	0	0	0	0	0
ENSG00000232258	0	0	2	0	0
ENSG00000067365	712	463	818	424	582
ENSG00000279357	1	4	1	1	5
ENSG00000183044	844	96	647	127	259
ENSG00000243954	0	0	0	0	0
ENSG00000281170	0	0	0	0	0
ENSG00000238417	0	0	0	0	0
ENSG00000260764	0	0	0	0	0
ENSG00000184857	1075	636	536	220	544
ENSG00000140650	1346	512	1272	706	656
ENSG00000260350	0	1	2	2	2
ENSG00000260276	37	41	121	67	69
ENSG00000153048	2599	504	3462	1664	1788
ENSG00000259939	0	0	0	0	0
ENSG00000261481	2	0	4	2	3
ENSG00000187555	11733	2848	8665	3759	4721
ENSG00000260979	3	2	0	0	0
ENSG00000261392	0	0	2	0	0
ENSG00000182831	3744	1871	3497	2955	2602
ENSG00000263244	0	0	0	0	0
ENSG00000260349	0	0	0	0	0
ENSG00000220793	13	27	5	9	16
ENSG00000261617	0	0	0	0	0
ENSG00000261397	0	0	0	0	0
ENSG00000261075	0	0	0	0	0
ENSG00000260071	2	0	0	0	0
ENSG00000283003	0	0	0	0	1
ENSG00000200468	0	0	0	0	0
ENSG00000252927	0	0	0	0	0
ENSG00000260362	0	1	0	0	0
ENSG00000183454	513	14	14	6	5
ENSG00000275533	0	0	0	0	0
ENSG00000261810	16	0	0	0	0
ENSG00000261647	1	0	1	2	0
ENSG00000266439	0	0	0	0	0
ENSG00000166669	225	1350	147	110	99
ENSG00000260756	0	4	0	0	1
ENSG00000279662	0	3	28	19	14
ENSG00000199482	0	1	0	0	1
ENSG00000260468	1	1	2	9	1
ENSG00000213853	174	966	7846	4438	2312
ENSG00000256013	0	0	0	0	0
ENSG00000260310	0	0	1	1	6
ENSG00000153060	2	31	7	1	1
ENSG00000263279	0	0	0	0	0
ENSG00000263241	0	0	0	0	0
ENSG00000262107	0	0	0	0	0
ENSG00000261904	0	0	0	0	0
ENSG00000262322	0	0	0	0	0
ENSG00000262259	0	0	0	0	0
ENSG00000263196	0	0	0	0	0
ENSG00000262158	0	0	0	0	0
ENSG00000262381	0	0	0	0	0
ENSG00000103274	1250	406	782	398	563
ENSG00000166676	3	71	41	27	60
ENSG00000262488	0	1	2	0	0
ENSG00000262151	0	2	0	0	1
ENSG00000179583	111	1123	295	1530	2112
ENSG00000182108	108	45	29	21	48
ENSG00000280153	11	166	44	102	151
ENSG00000275673	0	0	0	0	0
ENSG00000263013	156	49	102	37	100
ENSG00000262222	101	82	40	48	129
ENSG00000038532	4244	639	2001	1551	1400
ENSG00000229917	0	0	3	0	0
ENSG00000274038	3	3	2	3	11
ENSG00000262020	0	3	0	0	0
ENSG00000263033	1	2	5	3	2
ENSG00000263179	0	1	3	3	2
ENSG00000175643	823	857	328	280	777
ENSG00000185338	13	107	107	147	441
ENSG00000178279	0	0	2	0	0
ENSG00000178257	1	0	0	0	0
ENSG00000212228	0	0	0	0	0
ENSG00000122304	0	0	0	0	0
ENSG00000175646	0	0	0	0	0
ENSG00000221801	0	0	0	0	0
ENSG00000199668	0	0	0	0	0
ENSG00000263080	12	1	15	2	5
ENSG00000280717	0	0	0	0	0
ENSG00000262703	11	15	16	13	13
ENSG00000238774	0	0	0	0	0
ENSG00000188897	25	101	121	41	122
ENSG00000262636	1	3	9	7	2
ENSG00000262999	0	0	0	0	1
ENSG00000189067	20555	7100	14159	4682	10348
ENSG00000184602	2301	2359	1462	1251	2240
ENSG00000153066	6170	1922	2902	1965	1588
ENSG00000262420	9	8	18	5	8
ENSG00000122299	9375	3244	4891	3897	3318
ENSG00000274505	0	1	0	3	1
ENSG00000277369	34	17	15	13	21
